phylum	class	order	family	genus	species
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium urealyticum
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium diphtheriae subsp. diphtheriae
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium coyleae
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium argentoratense
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium mucifaciens
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium thomssenii
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium accolens
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium afermentans subsp. afermentans
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium afermentans  subsp. lipophilum
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium macginleyi
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium propinquum
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium riegelii
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium mastitidis
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium falsenii
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium kroppenstedtii
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium simulans
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium freneyi
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium felinum
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium efficiens
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium glaucum
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium appendicis
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium nigricans
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium auriscanis
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium phocae
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium sundsvallense
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium terpenotabidum
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium spheniscorum
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium aquilae
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium sphenisci
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium atypicum
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium caspium
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium suicordis
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium ciconiae
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium tuberculostearicum
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium marinum
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium ureicelerivorans
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium tuscaniae
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium resistens
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium hansenii
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium sputi
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium lubricantis
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium freiburgense
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium massiliense
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium timonense
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium maris
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium doosanense
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium mustelae
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium pyruviciproducens
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium pilbarense
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium canis
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium humireducens
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium deserti
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium epidermidicanis
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium aquatimens
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Turicella otitidis
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium uterequi
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium frankenforstense
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium lactis
Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Cryptosporangium	Actinoplanes aurantiacus
Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Cryptosporangium	Cryptosporangium arvum
Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Cryptosporangium	Cryptosporangium japonicum
Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Cryptosporangium	Actinoplanes minutisporangius
Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Fodinicola	Speleomyces feengrottensis
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Lysinimicrobium aestuarii
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Lysinimicrobium flavum
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Lysinimicrobium gelatinilyticum
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Lysinimicrobium iriomotense
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Lysinimicrobium luteum
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Lysinimicrobium rhizosphaerae
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Lysinimicrobium pelophilum
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Lysinimicrobium soli
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Lysinimicrobium subtropicum
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Demequina aestuarii
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Demequina lutea
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Demequina salsinemoris
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Demequina flava
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Demequina sediminicola
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Lysinimicrobium mangrovi
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Demequina aurantiaca
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Demequina globuliformis
Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Demequina oxidasica
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium sp.
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium hainanense
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Dermabacter	Dermabacter vaginalis
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Dermabacter	Dermabacter jinjuensis
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium aquaticum
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium ginsengisoli
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Dermabacter	Dermabacter sp.
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium nesterenkovii
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium rhamnosum
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium fresconis
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium sacelli
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium muris
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium phenoliresistens
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium zhongshanense
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium saurashtrense
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Dermabacter	Dermabacter hominus
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Devriesea	Devriesea agamarum
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Helcobacillus	Helcobacillus massiliensis
Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium	Brachybacterium huguangmaarense
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Dermacoccus	Dermacoccus sp.
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Yimella	Yimella radicis
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Flexivirga	Flexivirga oryzae
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Yimella	Yimella sp.
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Dermacoccus	Micrococcus nishinomiyaensis
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Demetria	Demetria terragena
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Dermacoccus	Dermacoccus abyssi
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Dermacoccus	Dermacoccus barathri
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Dermacoccus	Dermacoccus profundi
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Branchiibius	Branchiibius hedensis
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Branchiibius	Branchiibius cervicis
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Calidifontibacter	Calidifontibacter indicus
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Barrientosiimonas	Barrientosiimonas humi
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Flexivirga	Flexivirga alba
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Rudaeicoccus	Rudaeicoccus suwonensis
Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Barrientosiimonas	Tamlicoccus marinus
Actinobacteria	Actinobacteria	Actinomycetales	Dermatophilaceae	Kineosphaera	Kineosphaera sp.
Actinobacteria	Actinobacteria	Actinomycetales	Dermatophilaceae	Dermatophilus	Dermatophilus congolensis
Actinobacteria	Actinobacteria	Actinomycetales	Dermatophilaceae	Kineosphaera	Kineosphaera limosa
Actinobacteria	Actinobacteria	Actinomycetales	Dermatophilaceae	Austwickia	Dermatophilus chelonae
Actinobacteria	Actinobacteria	Actinomycetales	Dermatophilaceae	Mobilicoccus	Mobilicoccus pelagius
Actinobacteria	Actinobacteria	Actinomycetales	Dermatophilaceae	Piscicoccus	Piscicoccus intestinalis
Actinobacteria	Actinobacteria	Actinomycetales	Dermatophilaceae	Arsenicicoccus	Arsenicicoccus bolidensis
Actinobacteria	Actinobacteria	Actinomycetales	Dermatophilaceae	Arsenicicoccus	Arsenicicoccus piscis
Actinobacteria	Actinobacteria	Actinomycetales	Dermatophilaceae	Tonsilliphilus	Tonsilliphilus suis
Actinobacteria	Actinobacteria	Actinomycetales	Dermatophilaceae	Arsenicicoccus	Arsenicicoccus dermatophilus
Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	Dietzia sp.
Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	Dietzia cinnamea
Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	Dietzia natronolimnaios
Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	Dietzia dagingensis
Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	Dietzia psychralcaliphila
Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	Dietzia kunjamensis subsp. kunjamensis
Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	Dietzia papillomatosis
Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	Dietzia aerolata
Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	Dietzia timorensis
Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	Dietzia lutea
Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	Dietzia alimentaria
Actinobacteria	Actinobacteria	Actinomycetales	Frankiaceae	Frankia	Frankia alni
Actinobacteria	Actinobacteria	Actinomycetales	Frankiaceae	Frankia	Frankia casuarinae
Actinobacteria	Actinobacteria	Actinomycetales	Frankiaceae	Frankia	Frankia elaeagni
Actinobacteria	Actinobacteria	Actinomycetales	Frankiaceae	Frankia	Frankia inefficax
Actinobacteria	Actinobacteria	Actinomycetales	Frankiaceae	Frankia	Frankia discariae
Actinobacteria	Actinobacteria	Actinomycetales	Frankiaceae	Frankia	Frankia saprophytica
Actinobacteria	Actinobacteria	Actinomycetales	Frankiaceae	Frankia	Frankia canadensis
Actinobacteria	Actinobacteria	Actinomycetales	Frankiaceae	Frankia	Frankia irregularis
Actinobacteria	Actinobacteria	Actinomycetales	Frankiaceae	Frankia	Frankia sp.
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus obscurus subsp. dictyosporus
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus sp.
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus aquaeductus
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter	Modestobacter sp.
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Blastococcus sp.
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus sabuli
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter	Modestobacter lapidis
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter	Modestobacter muralis
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus bullaregiensis
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus pulveris
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Blastococcus capsensis
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Blastococcus colisei
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter	Modestobacter caceresii
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Blastococcus xanthinilyticus
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Blastococcus aggregatus
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Blastococcus saxobsidens
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Blastococcus jejuensis
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus obscurus
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus amargosae
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus arenarius
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus siccatus
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus telluris
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus nigrescens
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter	Modestobacter roseus
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter	Modestobacter multiseptatus
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter	Modestobacter versicolor
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter	Modestobacter marinus
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus saharensis
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Klenkia	Geodermatophilus soli
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Klenkia	Geodermatophilus terrae
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter	Modestobacter italicus
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus normandii
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus africanus
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus tzadiensis
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Klenkia	Geodermatophilus taihuensis
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Klenkia	Geodermatophilus brasiliensis
Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus poikilotrophi
Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Stackebrandtia	Stackebrandtia endophytica
Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Glycomyces	Glycomyces phytohabitans
Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Glycomyces	Glycomyces halotolerans
Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Glycomyces	Glycomyces fuscus
Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Glycomyces	Glycomyces albus
Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Glycomyces	Glycomyces tarimensis
Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Salininema	Paraglycomyces xinjiangensis
