phylum	class	order	family	genus	species	strain
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Xenophilus	Xenophilus azovorans	KF46F
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Xenophilus	Xenophilus aerolatus	5516S-2
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Verminephrobacter	Verminephrobacter eiseniae	EF01-2
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Verminephrobacter	Verminephrobacter eiseniae	EF05-2
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Verminephrobacter	Verminephrobacter aporrectodeae  subsp. tuberculatae	At4
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Verminephrobacter	Verminephrobacter aporrectodeae  subsp. tuberculatae	AC9
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pseudacidovorax	Pseudacidovorax intermedius	CC-21
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Caenimonas	Caenimonas koreensis	EMB320
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Albidiferax	Rhodoferax ferrireducens	T118
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pseudorhodoferax	Pseudorhodoferax caeni	SB1
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pseudorhodoferax	Pseudorhodoferax soli	TBEA3
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Kinneretia	Kinneretia asaccharophila	KIN192
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	Limnohabitans curvus	MWH-C5
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	Limnohabitans australis	MWH-BRAZ-DAM2D
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	Limnohabitans parvus	II-B4
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	Limnohabitans planktonicus	II-D5
Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter woesei	ID131577
Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter arvalis	KV-962
Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Lactobacillus minutus	VPI 7937
Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Lactobacillus minutus	VPI 9428
Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	Atopobium parvulum	1246, VPI 0546
Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	Atopobium rimae	D140H-11A, VPI D140H-11A
Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Eubacterium fossor	VPB 2127
Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Eubacterium aerofaciens	VPI 1003
Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Eubacterium aerofaciens	H818
Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella stercoris	RCA 55-54
Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella intestinalis	RCA 56-68
Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella intestinalis	3WC8.2
Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella intestinalis	3WC5
Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Coriobacterium	Coriobacterium glomerans	PW2
Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Coriobacterium	Coriobacterium sp.	EKS03
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Cryptobacterium	Cryptobacterium curtum	12-3
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eubacterium lentum	1899 B, VPI 0255
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eubacterium lentum	MSMC 77-67
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella sinensis	HKU14
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella sp.	MuC3
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella sp.	AL61
Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Lactobacillus uli	D76D-27C, VPI D76D-27C
Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella profusa	D315A-29
Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella umbonata	A2
Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella umbonata	lac31
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	Peptococcus heliotrinreducens	RHS 1
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	Eubacterium exiguum	S-7
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	Slackia faecicanis	5WC12
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	Slackia isoflavoniconvertens	HE8
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	Slackia equolifaciens	DZE
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Denitrobacterium	Denitrobacterium detoxificans	MAJ1
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Denitrobacterium	Denitrobacterium detoxificans	NPOH1
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Denitrobacterium	Denitrobacterium detoxificans	NPOH2
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Asaccharobacter celatus	AHU 1763, do03
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens subsp. equolifaciens	FJC-B9
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Paraeggerthella	Eggerthella hongkongensis	HKU10
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter	Gordonibacter pamelaeae	7-10-1-b
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Enterorhabdus mucosicola	Mt1B8
Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Enterorhabdus caecimuris	B7
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium stationis	622
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium stationis	
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium ammoniagenes	9.6
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium bovis	B 187
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium cystitidis	42 Fukuya
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Leneelle flavescens	OJ8
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium divaricatum	2256
Actinobacteria	Actinobacteria	Actinomycetales	Brevibacteriaceae	Corynebacterium	Brevibacterium divaricatum	LA201 (pEthr1)
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium divaricatum	
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium divaricatum	T 103
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium divaricatum	534
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium divaricatum	Y-11669
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium divaricatum	2247
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium divaricatum	2362
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium divaricatum	7
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium divaricatum	WT(delta)AB#8
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Brevibacterium divaricatum	SN 130
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium kutscheri	B635
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium kutscheri	D6676
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Bacterionema matruchotii	47
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium minutissimum	
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium minutissimum	Barton
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium mycetoides	KY 3536
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium pilosum	46 Hara
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudotuberculosis	2804, Songer 2804
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudotuberculosis	2808, Songer 2808
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudotuberculosis	169, Songer 169
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudotuberculosis	Brie
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium renale	Morse 9
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium renale	5
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium renale	Charita a
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium renale	12793
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp.	1106/1
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp.	2-018
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp.	ES-103
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium striatum	CDC E3794
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium striatum	147, CDC F6683
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Arthrobacter variabilis	FK 31
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Arthrobacter variabilis	AC 256
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Arthrobacter variabilis	AC 263
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Arthrobacter variabilis	
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium xerosis	
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium xerosis	WS 1869 AH1-1
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium xerosis	K.132
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium amycolatum	S160
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium amycolatum	Co 291
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium amycolatum	Co 197
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium amycolatum	Co 232
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium amycolatum	Co272
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium amycolatum	Co 290
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium jeikeium	D760
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium jeikeium	C8676
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium jeikeium	D1076
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudodiphtheriticum	39555 (NCTC 11137), Coffey 39555
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudodiphtheriticum	
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudodiphtheriticum	2
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium ulcerans	20184
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium urealyticum	1
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium urealyticum	
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium diphtheriae subsp. diphtheriae	48255
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium diphtheriae subsp. diphtheriae	5159
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium diphtheriae subsp. diphtheriae	C7s
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium diphtheriae subsp. diphtheriae	AMS 53-A-8
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium seminale	B 12915
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium seminale	Riegel B 86470
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium coyleae	DMMZ 214
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium coyleae	DMMZ 1075
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium argentoratense	IBS B10697
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium mucifaciens	DMMZ 2278
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium thomssenii	96-649, Tho 218/95
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium accolens	Riegel B 80466
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium afermentans subsp. afermentans	T 8354
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium afermentans  subsp. lipophilum	T 18502
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium afermentans  subsp. lipophilum	Riegel T 88593
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium macginleyi	JCL 2, JCP 2
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium propinquum	Riegel B 77159
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium propinquum	Riegel B 65299
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium riegelii	697-97
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium mastitidis	SVA Bd 4658/96
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium mastitidis	SVA B 1736/96
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium mastitidis	S-8
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium falsenii	17/162
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium falsenii	BL 8171
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium kroppenstedtii	VA1719_2000
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium kroppenstedtii	BK5689_2003
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium simulans	Co 553
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium simulans	CO 557
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium simulans	CO 301
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium freneyi	6695110
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium freneyi	20395347
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium felinum	M714/95/5
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium efficiens	AJ-12308, FERM 9244, YS-52
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium efficiens	AJ-12309, FERM 9245, YS-155
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium efficiens	AJ-12310, FERM 9246, YS-314
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium glaucum	IMMIB R-5091
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium glaucum	KO_98
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium appendicis	IMMIB R-3491
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium nigricans	IMMIB D-1488
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium nigricans	CN-1
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium auriscanis	
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium phocae	
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium sundsvallense	AN 119
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium terpenotabidum	Y-11
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium spheniscorum	J11, PG 39
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium aquilae	S613
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium sphenisci	38
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium atypicum	R2070
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium caspium	M106/00/5
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium suicordis	P81/02
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium ciconiae	BIST 13, BS 13
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium tuberculostearicum	5621/02/B
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium tuberculostearicum	5621/02/A
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium tuberculostearicum	5615/02/B
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium tuberculostearicum	8241rör1, 961*00004/99, 962*00016/99
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium tuberculostearicum	LDC-20, Medalle X
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium tuberculostearicum	911*929/02
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium marinum	7015, D7015
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium ureicelerivorans	IMMIB RIV-2301
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium tuscaniae	ISS-5309
Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium resistens	GTC 2026, SICGH 158
